qkey,lang,device_type,gender,agecat,racethnmod,racecmb,hisp,educcat,inc,inc_tier2,marital,relig,religcat1,attendper,cregion,usr_selfid,party,partysum,ideo,tipview,tip1,tip2,tipsugg,tipauto,tipexpect,tipself,tipfreq_rest_serv,tipfreq_rest_noserv,tipfreq_delvry,tipfreq_coffee,tipfreq_bar,tipfreq_taxi,tipfreq_hairct,tipfactor1_qual,tipfactor1_socpre,tipfactor1_wrkearn,tipfactor1_cost,tipfactor2_qual,tipfactor2_socpre,tipfactor2_wrkearn,tipfactor2_cost,tipamount,tipshare,sportsfan,sportsnum,talksports,ussport,sportsatt,whysports_comm,whysports_team,whysports_player,whysports_entertain,whysports_bet,whysports_family,whynotsports_othint,whynotsports_boring,whynotsports_compete,whynotsports_violent,whynotsports_political,whynotsports_money
202301000644,1,2,Female,30-49,Asian non-Hispanic,Asian or Asian-American,No,College graduate+,"$100,000 or more",Upper income,Married,Agnostic,Unaffiliated,A few times a year,West,Urban,Democrat,Dem/Lean Dem,Moderate,1,,3.0,2,5,1,2,1,5,1,5,3,1,1,,,,,1.0,3.0,2.0,2.0,3,1,5,5,6,2,1,,,,,,,1.0,2.0,3.0,2.0,3.0,3.0
202301000645,1,1,Male,30-49,Other,Mixed Race,No,Some College,"$100,000 or more",Middle income,Living with a partner,Nothing in particular,Unaffiliated,A few times a year,West,Urban,Independent,Rep/Lean Rep,Moderate,3,4.0,,4,5,1,2,2,4,2,4,2,2,1,1.0,1.0,3.0,2.0,,,,,1,1,3,2,3,3,1,2.0,1.0,2.0,1.0,3.0,2.0,,,,,,
202301000646,1,1,Male,18-29,Asian non-Hispanic,Asian or Asian-American,No,College graduate+,"Less than $30,000",Lower income,Never been married,Agnostic,Unaffiliated,Seldom,West,Urban,Democrat,Dem/Lean Dem,Very liberal,2,,3.0,4,3,1,1,1,3,1,2,1,2,6,,,,,1.0,2.0,1.0,1.0,3,3,3,2,4,3,1,2.0,1.0,2.0,2.0,3.0,3.0,,,,,,
202301000652,1,1,Male,50-64,Asian non-Hispanic,Asian or Asian-American,No,College graduate+,"$100,000 or more",Upper income,Married,Nothing in particular,Unaffiliated,Seldom,South,Suburban,Republican,Rep/Lean Rep,Conservative,1,3.0,,5,5,1,2,1,3,1,3,1,1,1,2.0,1.0,2.0,2.0,,,,,4,3,99,99,99,2,99,,,,,,,,,,,,
202301000653,1,1,Female,18-29,Asian non-Hispanic,Asian or Asian-American,No,H.S. graduate or less,"$100,000 or more",Upper income,Never been married,Hindu,Other,Once or twice a month,West,Suburban,Democrat,Dem/Lean Dem,Liberal,2,4.0,,4,3,1,2,2,3,6,2,6,3,3,2.0,1.0,3.0,2.0,,,,,1,1,1,1,3,3,3,2.0,1.0,1.0,1.0,3.0,1.0,,,,,,
202301000654,1,2,Female,50-64,Asian non-Hispanic,Asian or Asian-American,No,College graduate+,"$100,000 or more",Upper income,Married,Roman Catholic,Catholic,More than once a week,West,Suburban,Republican,Rep/Lean Rep,Very conservative,1,1.0,,5,5,1,1,2,5,6,4,4,6,1,1.0,3.0,3.0,1.0,,,,,1,1,3,3,4,1,3,3.0,1.0,1.0,1.0,3.0,2.0,,,,,,
202301000655,1,2,Male,50-64,Asian non-Hispanic,Asian or Asian-American,No,Some College,"Less than $30,000",Lower income,Never been married,Protestant,Protestant,More than once a week,West,Urban,Republican,Rep/Lean Rep,Very conservative,3,4.0,,4,5,1,1,1,5,1,5,1,5,1,1.0,1.0,1.0,1.0,,,,,1,2,5,5,6,3,1,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
202301000657,1,2,Other,65+,Asian non-Hispanic,Asian or Asian-American,No,Some College,"$70,000–$79,999",Middle income,Never been married,Buddhist,Other,A few times a year,West,Urban,Independent,Dem/Lean Dem,Moderate,2,4.0,,1,4,1,2,1,4,2,3,2,2,1,1.0,1.0,1.0,3.0,,,,,1,3,4,3,5,5,3,,,,,,,3.0,3.0,3.0,1.0,2.0,1.0
202301000659,1,3,Female,30-49,Asian non-Hispanic,Asian or Asian-American,No,Some College,"$100,000 or more",Middle income,Married,Nothing in particular,Unaffiliated,Never,South,Suburban,Democrat,Dem/Lean Dem,Liberal,3,,2.0,1,2,3,1,1,3,1,6,1,1,1,,,,,1.0,1.0,1.0,2.0,4,3,5,5,6,3,1,,,,,,,1.0,2.0,3.0,3.0,3.0,2.0
202301000661,1,2,Female,18-29,Asian non-Hispanic,Asian or Asian-American,No,H.S. graduate or less,"Less than $30,000",Lower income,Never been married,Muslim,Other,A few times a year,South,Suburban,Democrat,Dem/Lean Dem,Moderate,3,,3.0,3,2,1,2,4,3,2,3,5,4,3,,,,,1.0,1.0,2.0,2.0,2,1,4,5,6,2,1,,,,,,,1.0,1.0,3.0,2.0,3.0,3.0
202301000662,1,2,Male,18-29,Asian non-Hispanic,Asian or Asian-American,No,College graduate+,"$70,000–$79,999",Middle income,Never been married,Roman Catholic,Catholic,Once a week,West,Suburban,Democrat,Dem/Lean Dem,Liberal,3,3.0,,3,5,1,2,1,4,2,4,1,6,6,1.0,1.0,2.0,1.0,,,,,6,1,1,3,1,3,1,2.0,1.0,1.0,2.0,3.0,2.0,,,,,,
202301000665,1,1,Female,50-64,Asian non-Hispanic,Asian or Asian-American,No,H.S. graduate or less,99,99,Divorced,Protestant,Protestant,Seldom,West,Suburban,Independent,Dem/Lean Dem,Moderate,3,3.0,,1,5,1,2,1,3,1,2,1,1,1,1.0,2.0,2.0,3.0,,,,,3,1,1,1,1,3,3,2.0,1.0,1.0,2.0,3.0,2.0,,,,,,
202301000667,1,2,Female,30-49,Asian non-Hispanic,Asian or Asian-American,No,Some College,"$40,000–$49,999",Middle income,Never been married,Agnostic,Unaffiliated,Never,West,Urban,Democrat,Dem/Lean Dem,Liberal,3,,4.0,3,4,1,1,1,4,2,4,6,1,1,,,,,2.0,1.0,2.0,1.0,2,1,5,5,6,3,3,,,,,,,1.0,3.0,3.0,3.0,3.0,3.0
202301000668,1,2,Female,30-49,Asian non-Hispanic,Asian or Asian-American,No,College graduate+,"$100,000 or more",Upper income,Never been married,Hindu,Other,A few times a year,West,Suburban,Independent,Rep/Lean Rep,Moderate,2,3.0,,4,5,1,2,1,5,3,5,2,5,1,1.0,1.0,2.0,2.0,,,,,4,2,5,2,6,1,1,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0
202301000671,1,2,Female,30-49,Asian non-Hispanic,Asian or Asian-American,No,Some College,"$70,000–$79,999",Middle income,Living with a partner,Muslim,Other,Seldom,Midwest,Suburban,Democrat,Dem/Lean Dem,Liberal,3,3.0,,3,3,2,2,1,4,1,3,2,2,1,1.0,1.0,2.0,1.0,,,,,4,2,3,1,6,3,2,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,
202301000672,1,2,Male,30-49,Other,Mixed Race,No,College graduate+,"$40,000–$49,999",Middle income,Married,Nothing in particular,Unaffiliated,Never,West,Suburban,Democrat,Dem/Lean Dem,Liberal,3,,5.0,4,5,1,1,1,4,1,4,2,1,6,,,,,1.0,1.0,2.0,1.0,3,2,2,3,3,3,1,1.0,1.0,2.0,1.0,3.0,2.0,,,,,,
202301000674,1,2,Female,30-49,Asian non-Hispanic,Asian or Asian-American,No,College graduate+,"$100,000 or more",Upper income,Married,Agnostic,Unaffiliated,Seldom,South,Suburban,Republican,Rep/Lean Rep,Moderate,2,4.0,,5,5,1,2,2,5,4,4,3,5,4,1.0,1.0,1.0,1.0,,,,,1,1,5,5,6,3,1,,,,,,,1.0,1.0,3.0,2.0,3.0,1.0
202301000676,1,1,Female,65+,Asian non-Hispanic,Asian or Asian-American,No,H.S. graduate or less,"$60,000–$69,999",Middle income,Divorced,Protestant,Protestant,99,West,Urban,Republican,Rep/Lean Rep,Very conservative,1,,3.0,3,5,1,1,1,3,6,3,6,2,1,,,,,1.0,3.0,3.0,2.0,2,1,4,2,6,3,3,,,,,,,1.0,3.0,3.0,3.0,3.0,3.0
202301000681,1,2,Male,30-49,Other,Mixed Race,No,College graduate+,"$100,000 or more",Upper income,Married,Agnostic,Unaffiliated,Never,South,Urban,Democrat,Dem/Lean Dem,Liberal,2,3.0,,4,2,1,2,1,5,1,3,6,1,1,3.0,1.0,1.0,2.0,,,,,4,3,5,5,6,1,3,,,,,,,1.0,1.0,3.0,3.0,3.0,3.0
202301000683,1,2,Male,30-49,Asian non-Hispanic,Asian or Asian-American,No,Some College,"$80,000–$89,999",Middle income,Living with a partner,Roman Catholic,Catholic,Never,West,Suburban,Independent,Dem/Lean Dem,Moderate,3,,4.0,4,4,1,1,1,4,1,4,1,6,1,,,,,2.0,2.0,2.0,2.0,2,1,3,1,6,3,3,2.0,1.0,2.0,1.0,3.0,2.0,,,,,,
202301000684,1,1,Female,18-29,Asian non-Hispanic,Asian or Asian-American,No,College graduate+,"Less than $30,000",Lower income,Never been married,Nothing in particular,Unaffiliated,Never,Northeast,Urban,Democrat,Dem/Lean Dem,Moderate,2,4.0,,4,5,1,1,1,5,1,5,1,1,1,2.0,1.0,1.0,2.0,,,,,4,1,5,5,6,1,1,,,,,,,1.0,1.0,3.0,2.0,3.0,3.0
202301000688,1,2,Male,18-29,Asian non-Hispanic,Asian or Asian-American,No,College graduate+,"$100,000 or more",Upper income,Never been married,Atheist,Unaffiliated,Seldom,West,Suburban,Independent,Dem/Lean Dem,Very liberal,2,4.0,,5,3,1,1,1,4,2,4,1,2,1,1.0,1.0,3.0,2.0,,,,,2,2,5,5,6,3,3,,,,,,,1.0,1.0,3.0,3.0,3.0,1.0
202301000689,1,1,Male,50-64,Asian non-Hispanic,Asian or Asian-American,No,College graduate+,"$100,000 or more",Upper income,Married,Protestant,Protestant,Once a week,South,Suburban,Independent,Dem/Lean Dem,Moderate,2,2.0,,3,5,1,2,1,5,6,5,6,5,1,2.0,1.0,2.0,2.0,,,,,4,1,5,5,6,3,1,,,,,,,1.0,3.0,3.0,3.0,3.0,3.0
202301000690,1,1,Male,65+,Asian non-Hispanic,Asian or Asian-American,No,H.S. graduate or less,"$80,000–$89,999",Middle income,Married,Protestant,Protestant,Seldom,West,Urban,Independent,Rep/Lean Rep,Liberal,2,3.0,,1,1,1,1,2,2,2,3,2,2,1,1.0,1.0,1.0,1.0,,,,,3,2,2,2,2,1,3,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
202301000692,1,1,Male,65+,Asian non-Hispanic,Asian or Asian-American,No,Some College,"Less than $30,000",Lower income,Married,Nothing in particular,Unaffiliated,Never,Northeast,Urban,Independent,Rep/Lean Rep,Moderate,1,5.0,,5,5,1,2,1,5,1,5,6,1,1,2.0,1.0,3.0,3.0,,,,,2,2,5,5,6,3,1,,,,,,,1.0,2.0,3.0,3.0,1.0,1.0
202301000693,1,2,Other,30-49,Asian non-Hispanic,Asian or Asian-American,No,College graduate+,"$80,000–$89,999",Middle income,Married,Buddhist,Other,A few times a year,West,Urban,Democrat,Dem/Lean Dem,Liberal,3,3.0,,2,3,1,1,1,5,1,5,3,4,1,1.0,1.0,1.0,1.0,,,,,2,1,3,3,3,1,3,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,
202301000695,1,2,Female,65+,Asian non-Hispanic,Asian or Asian-American,No,College graduate+,"$100,000 or more",Middle income,Married,Buddhist,Other,A few times a year,West,Urban,Republican,Rep/Lean Rep,Moderate,3,3.0,,3,5,1,2,1,5,1,3,6,3,1,1.0,3.0,1.0,3.0,,,,,1,2,3,3,5,3,3,3.0,3.0,2.0,1.0,3.0,2.0,,,,,,
202301000696,1,2,Female,18-29,Asian non-Hispanic,Asian or Asian-American,No,Some College,"$40,000–$49,999",Middle income,Never been married,Nothing in particular,Unaffiliated,A few times a year,West,Suburban,Independent,Dem/Lean Dem,Liberal,1,4.0,,4,4,1,1,1,5,1,4,5,1,1,1.0,3.0,3.0,2.0,,,,,2,1,3,1,4,3,3,2.0,3.0,3.0,1.0,3.0,3.0,,,,,,
202301000701,1,2,Female,50-64,Asian non-Hispanic,Asian or Asian-American,No,College graduate+,"$100,000 or more",Middle income,Married,Roman Catholic,Catholic,Seldom,West,Suburban,Independent,Rep/Lean Rep,Moderate,3,,2.0,2,5,3,2,1,5,6,5,6,6,1,,,,,1.0,2.0,3.0,3.0,6,3,5,5,6,3,1,,,,,,,1.0,3.0,3.0,3.0,3.0,3.0
202301000702,1,1,Female,30-49,Asian non-Hispanic,Asian or Asian-American,No,College graduate+,"$90,000–$99,999",Middle income,Never been married,Protestant,Protestant,Once a week,Northeast,Suburban,Independent,Dem/Lean Dem,Moderate,1,3.0,,5,5,1,2,1,5,6,5,6,2,1,1.0,1.0,2.0,1.0,,,,,2,2,4,5,6,2,3,,,,,,,1.0,2.0,2.0,3.0,3.0,1.0
202301000703,1,2,Male,18-29,Asian non-Hispanic,Asian or Asian-American,No,H.S. graduate or less,"$70,000–$79,999",Middle income,Never been married,Nothing in particular,Unaffiliated,Once a week,Northeast,Urban,Something else,Rep/Lean Rep,Moderate,3,,3.0,4,4,1,2,1,5,1,3,3,1,1,,,,,1.0,2.0,2.0,1.0,3,1,5,2,3,2,3,,,,,,,1.0,3.0,2.0,3.0,3.0,3.0
202301000705,1,2,Female,30-49,Asian non-Hispanic,Asian or Asian-American,No,College graduate+,"$100,000 or more",Middle income,Married,Roman Catholic,Catholic,A few times a year,West,Suburban,Democrat,Dem/Lean Dem,Liberal,2,4.0,,5,5,1,2,1,4,3,5,1,3,1,1.0,1.0,3.0,1.0,,,,,3,3,5,5,6,3,1,,,,,,,1.0,1.0,3.0,3.0,3.0,3.0
202301000707,1,1,Male,99,Asian non-Hispanic,Asian or Asian-American,No,College graduate+,99,99,Never been married,Roman Catholic,Catholic,Once a week,South,Suburban,99,No lean,99,3,,2.0,3,4,1,1,1,4,6,4,3,6,6,,,,,1.0,3.0,3.0,2.0,1,3,4,1,4,3,3,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0
202301000712,1,1,Male,65+,Asian non-Hispanic,Asian or Asian-American,No,Some College,"$90,000–$99,999",Middle income,Married,Protestant,Protestant,Once a week,West,Urban,Democrat,Dem/Lean Dem,Moderate,3,3.0,,4,5,1,2,1,3,1,1,1,1,1,1.0,3.0,3.0,2.0,,,,,2,3,4,3,5,5,1,,,,,,,1.0,3.0,3.0,3.0,3.0,1.0
202301000714,1,1,Female,18-29,Asian non-Hispanic,Asian or Asian-American,No,Some College,"$30,000–$39,999",Lower income,Never been married,Hindu,Other,A few times a year,Midwest,Suburban,Democrat,Dem/Lean Dem,Moderate,2,3.0,,4,3,1,1,3,3,1,3,3,1,1,3.0,3.0,2.0,3.0,,,,,4,2,3,4,4,2,1,3.0,3.0,2.0,2.0,2.0,2.0,,,,,,
202301000715,1,1,Other,18-29,Asian non-Hispanic,Asian or Asian-American,No,H.S. graduate or less,"$40,000–$49,999",Lower income,Never been married,Atheist,Unaffiliated,Never,Northeast,Urban,Independent,Dem/Lean Dem,Moderate,2,,4.0,3,4,1,2,3,5,6,4,4,4,1,,,,,2.0,1.0,1.0,1.0,4,1,5,5,6,2,1,,,,,,,1.0,1.0,1.0,2.0,2.0,1.0
202301000716,1,2,Male,30-49,Asian non-Hispanic,Asian or Asian-American,No,College graduate+,"$100,000 or more",Upper income,Married,Hindu,Other,A few times a year,West,Urban,Democrat,Dem/Lean Dem,Liberal,3,,4.0,3,4,1,2,1,2,2,3,4,3,1,,,,,1.0,1.0,1.0,1.0,2,3,4,5,6,2,1,,,,,,,1.0,3.0,2.0,3.0,2.0,1.0
202301000717,1,2,Male,18-29,Other,Mixed Race,No,College graduate+,"$100,000 or more",Middle income,Never been married,Roman Catholic,Catholic,Once a week,South,Suburban,Independent,Rep/Lean Rep,Moderate,3,,4.0,1,2,1,2,1,5,6,6,6,6,1,,,,,1.0,1.0,1.0,2.0,3,3,3,2,3,3,1,2.0,1.0,1.0,1.0,3.0,2.0,,,,,,
202301000725,1,1,Male,18-29,Asian non-Hispanic,Asian or Asian-American,No,College graduate+,"Less than $30,000",Lower income,Never been married,Atheist,Unaffiliated,Never,West,Suburban,Democrat,Dem/Lean Dem,Very liberal,1,,3.0,4,4,1,2,1,5,3,4,1,4,1,,,,,1.0,2.0,2.0,2.0,2,1,2,1,5,3,3,2.0,1.0,2.0,1.0,3.0,1.0,,,,,,
202301000727,1,2,Female,50-64,Asian non-Hispanic,Asian or Asian-American,No,College graduate+,"Less than $30,000",Lower income,Never been married,Buddhist,Other,Once or twice a month,West,Suburban,Democrat,Dem/Lean Dem,Liberal,2,,3.0,3,4,3,2,1,5,1,6,6,6,1,,,,,1.0,3.0,3.0,1.0,6,1,3,1,5,2,3,3.0,3.0,1.0,1.0,3.0,3.0,,,,,,
202301000728,1,1,Female,65+,Other,Mixed Race,No,College graduate+,"$90,000–$99,999",Middle income,Married,Protestant,Protestant,Never,West,Suburban,Democrat,Dem/Lean Dem,Liberal,2,,3.0,5,5,1,2,1,2,6,2,1,3,1,,,,,1.0,3.0,1.0,2.0,2,3,5,5,6,3,1,,,,,,,1.0,1.0,3.0,3.0,3.0,1.0
202301000731,1,2,Female,30-49,Asian non-Hispanic,Asian or Asian-American,No,College graduate+,"$70,000–$79,999",Middle income,Married,Hindu,Other,Once or twice a month,South,Urban,Independent,Dem/Lean Dem,Moderate,3,,5.0,5,5,1,2,1,5,6,6,6,3,1,,,,,1.0,2.0,2.0,1.0,6,3,5,1,4,1,3,,,,,,,1.0,2.0,3.0,2.0,3.0,3.0
202301000732,1,2,Female,30-49,Asian non-Hispanic,Asian or Asian-American,No,College graduate+,"$100,000 or more",Middle income,Never been married,Atheist,Unaffiliated,Never,Northeast,Urban,Democrat,Dem/Lean Dem,Moderate,2,4.0,,2,2,1,1,1,5,1,4,6,2,1,2.0,1.0,2.0,2.0,,,,,4,2,5,5,6,3,1,,,,,,,1.0,1.0,2.0,2.0,3.0,3.0
202301000738,1,2,Female,30-49,Asian non-Hispanic,Asian or Asian-American,No,College graduate+,"$100,000 or more",Upper income,Married,Buddhist,Other,Seldom,West,Urban,Independent,Dem/Lean Dem,Liberal,3,2.0,,3,3,1,1,1,4,3,3,2,2,1,1.0,2.0,1.0,2.0,,,,,1,2,5,5,6,1,3,,,,,,,1.0,2.0,3.0,3.0,3.0,3.0
202301000743,1,2,Female,30-49,Asian non-Hispanic,Asian or Asian-American,No,College graduate+,"$100,000 or more",Upper income,Living with a partner,Atheist,Unaffiliated,Seldom,Northeast,Urban,Independent,Dem/Lean Dem,Conservative,2,2.0,,3,5,3,1,1,5,1,5,1,1,1,1.0,1.0,1.0,1.0,,,,,2,2,5,5,6,3,3,,,,,,,1.0,3.0,3.0,3.0,3.0,3.0
202301000744,1,1,Female,18-29,Asian non-Hispanic,Asian or Asian-American,No,College graduate+,"$100,000 or more",Middle income,Never been married,Hindu,Other,Once or twice a month,Northeast,Suburban,Democrat,Dem/Lean Dem,Very liberal,3,,4.0,5,5,1,2,1,5,1,3,1,2,1,,,,,1.0,1.0,2.0,1.0,2,1,3,2,6,3,1,3.0,3.0,3.0,2.0,3.0,1.0,,,,,,
202301000745,1,1,Female,50-64,Asian non-Hispanic,Asian or Asian-American,No,College graduate+,"$100,000 or more",Upper income,Married,Nothing in particular,Unaffiliated,Never,West,Suburban,Independent,Dem/Lean Dem,Moderate,2,,4.0,5,5,2,2,1,4,1,4,2,1,1,,,,,2.0,1.0,2.0,1.0,2,1,5,5,6,3,1,,,,,,,1.0,1.0,2.0,1.0,3.0,3.0
202301000748,1,2,Male,30-49,Asian non-Hispanic,Asian or Asian-American,No,College graduate+,"$80,000–$89,999",Middle income,Married,Hindu,Other,Once or twice a month,Northeast,Suburban,Independent,Rep/Lean Rep,Conservative,3,3.0,,5,3,2,1,2,4,3,3,2,2,3,2.0,2.0,1.0,2.0,,,,,2,2,4,3,3,1,2,,,,,,,2.0,3.0,2.0,1.0,3.0,2.0
202301000752,1,1,Female,30-49,Asian non-Hispanic,Asian or Asian-American,No,College graduate+,"$100,000 or more",Middle income,Married,Nothing in particular,Unaffiliated,Seldom,South,Suburban,Democrat,Dem/Lean Dem,Liberal,2,,5.0,2,5,1,2,2,5,6,4,6,1,6,,,,,2.0,1.0,3.0,3.0,2,2,4,5,6,3,3,,,,,,,1.0,3.0,3.0,1.0,3.0,3.0
202301000755,1,2,Male,65+,Asian non-Hispanic,Asian or Asian-American,No,Some College,"$50,000–$59,999",Middle income,Married,Nothing in particular,Unaffiliated,Never,West,Urban,Independent,Dem/Lean Dem,Moderate,3,,2.0,6,3,3,1,1,6,6,2,6,6,1,,,,,1.0,3.0,3.0,3.0,2,1,5,1,6,1,3,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0
202301000758,1,2,Female,50-64,Asian non-Hispanic,Asian or Asian-American,No,H.S. graduate or less,"$90,000–$99,999",Middle income,Married,Roman Catholic,Catholic,A few times a year,West,Urban,Democrat,Dem/Lean Dem,Moderate,2,2.0,,2,4,1,2,1,2,1,1,1,1,1,1.0,2.0,3.0,3.0,,,,,3,1,5,1,6,3,3,,,,,,,1.0,3.0,3.0,2.0,3.0,3.0
202301000765,1,1,Female,18-29,Asian non-Hispanic,Asian or Asian-American,No,H.S. graduate or less,"$100,000 or more",Middle income,Never been married,Roman Catholic,Catholic,Once or twice a month,Northeast,Suburban,Independent,Rep/Lean Rep,Liberal,1,,3.0,2,4,1,2,2,5,6,5,6,3,1,,,,,1.0,1.0,3.0,1.0,1,1,5,5,3,3,3,,,,,,,2.0,2.0,3.0,3.0,3.0,3.0
202301000766,1,2,Female,30-49,Asian non-Hispanic,Asian or Asian-American,No,College graduate+,"$40,000–$49,999",Lower income,Never been married,Nothing in particular,Unaffiliated,Seldom,West,Suburban,Democrat,Dem/Lean Dem,Liberal,1,,5.0,5,5,3,2,1,3,6,4,2,6,1,,,,,2.0,1.0,3.0,1.0,2,1,4,1,5,3,1,,,,,,,2.0,3.0,1.0,1.0,1.0,1.0
202301000767,1,1,Female,65+,Asian non-Hispanic,Asian or Asian-American,No,College graduate+,"$60,000–$69,999",99,Never been married,Protestant,Protestant,A few times a year,Midwest,Urban,Democrat,Dem/Lean Dem,Very liberal,2,,3.0,5,3,3,2,1,5,6,5,6,1,3,,,,,2.0,3.0,2.0,3.0,4,1,4,2,4,1,3,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0
202301000769,1,2,Female,50-64,Asian non-Hispanic,Asian or Asian-American,No,College graduate+,"$100,000 or more",Upper income,Married,Buddhist,Other,Seldom,South,Suburban,Independent,No lean,Moderate,2,3.0,,4,1,1,2,1,5,1,5,1,6,1,1.0,3.0,1.0,2.0,,,,,1,1,5,5,6,6,1,,,,,,,1.0,1.0,2.0,2.0,1.0,1.0
202301000772,1,2,Female,30-49,Asian non-Hispanic,Asian or Asian-American,No,College graduate+,"$80,000–$89,999",Middle income,Living with a partner,Protestant,Protestant,Seldom,South,Suburban,Democrat,Dem/Lean Dem,Liberal,2,,2.0,2,2,1,1,1,2,1,2,1,2,1,,,,,2.0,2.0,1.0,2.0,4,2,5,5,6,3,3,,,,,,,1.0,1.0,2.0,1.0,3.0,1.0
202301000774,1,2,Female,50-64,Other,Mixed Race,No,Some College,"$100,000 or more",Upper income,Divorced,Atheist,Unaffiliated,Never,South,Suburban,Democrat,Dem/Lean Dem,Moderate,2,2.0,,3,4,1,2,1,3,1,6,1,4,1,2.0,1.0,1.0,3.0,,,,,4,2,5,5,6,3,1,,,,,,,1.0,1.0,3.0,3.0,3.0,3.0
202301000777,1,2,Female,30-49,Asian non-Hispanic,Asian or Asian-American,No,College graduate+,"$100,000 or more",Middle income,Married,Protestant,Protestant,Once a week,South,Suburban,Independent,Dem/Lean Dem,Moderate,2,,4.0,3,3,1,2,1,5,2,3,2,2,1,,,,,1.0,1.0,1.0,1.0,2,1,4,5,6,1,1,,,,,,,1.0,2.0,3.0,3.0,3.0,3.0
202301000782,1,2,Female,30-49,Asian non-Hispanic,Asian or Asian-American,No,College graduate+,"$90,000–$99,999",Middle income,Married,Protestant,Protestant,Once a week,West,Suburban,Something else,Dem/Lean Dem,Moderate,2,2.0,,5,5,1,2,1,5,6,4,6,2,1,1.0,2.0,3.0,1.0,,,,,2,1,4,1,6,2,3,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0
202301000787,1,2,Female,18-29,Asian non-Hispanic,Asian or Asian-American,No,Some College,"$100,000 or more",Middle income,Never been married,Agnostic,Unaffiliated,Never,West,Suburban,Democrat,Dem/Lean Dem,Liberal,2,,4.0,2,2,1,1,1,4,1,5,2,4,1,,,,,1.0,1.0,2.0,1.0,3,3,5,5,6,3,1,,,,,,,1.0,1.0,3.0,3.0,3.0,3.0
202301000788,1,2,Female,18-29,Asian non-Hispanic,Asian or Asian-American,No,H.S. graduate or less,"$90,000–$99,999",Middle income,Never been married,Roman Catholic,Catholic,Once a week,South,Suburban,Independent,Dem/Lean Dem,Moderate,1,,2.0,3,3,2,2,1,5,5,4,6,6,5,,,,,1.0,2.0,3.0,3.0,3,2,5,5,3,3,1,,,,,,,1.0,1.0,3.0,3.0,3.0,3.0
202301000790,1,2,Female,65+,Asian non-Hispanic,Asian or Asian-American,No,College graduate+,"Less than $30,000",Lower income,Never been married,Protestant,Protestant,More than once a week,Northeast,Urban,Republican,Rep/Lean Rep,Very conservative,3,4.0,,5,5,1,2,1,1,1,1,1,1,1,1.0,1.0,3.0,2.0,,,,,3,1,5,5,6,5,3,,,,,,,1.0,3.0,3.0,3.0,3.0,2.0
202301000794,1,1,Male,50-64,Asian non-Hispanic,Asian or Asian-American,No,Some College,"$70,000–$79,999",Middle income,Divorced,Atheist,Unaffiliated,Never,West,Suburban,Democrat,Dem/Lean Dem,Moderate,3,,3.0,3,5,1,2,1,5,6,3,6,3,1,,,,,1.0,2.0,3.0,2.0,2,1,4,2,5,3,3,,,,,,,1.0,2.0,2.0,3.0,3.0,3.0
202301000797,1,2,Other,30-49,Asian non-Hispanic,Asian or Asian-American,No,College graduate+,"$100,000 or more",Middle income,Married,Agnostic,Unaffiliated,Seldom,South,Suburban,Independent,Dem/Lean Dem,Liberal,2,,4.0,4,5,3,2,1,4,1,3,1,2,6,,,,,1.0,2.0,1.0,2.0,2,2,4,2,4,1,1,,,,,,,1.0,3.0,3.0,3.0,3.0,3.0
202301000798,1,1,Female,50-64,Asian non-Hispanic,Asian or Asian-American,No,College graduate+,"$100,000 or more",Upper income,Married,Protestant,Protestant,Once a week,West,Suburban,Democrat,Dem/Lean Dem,Moderate,3,3.0,,4,4,1,1,1,2,1,3,6,1,1,1.0,3.0,1.0,2.0,,,,,2,2,2,1,6,3,3,3.0,1.0,1.0,2.0,3.0,3.0,,,,,,
202301000800,1,1,Male,18-29,Asian non-Hispanic,Asian or Asian-American,No,Some College,"Less than $30,000",Lower income,Never been married,Buddhist,Other,Once a week,Midwest,Urban,Independent,Dem/Lean Dem,Moderate,3,,4.0,1,4,1,2,3,2,6,6,6,6,6,,,,,1.0,3.0,3.0,1.0,7,2,5,1,6,3,3,,,,,,,1.0,1.0,3.0,3.0,3.0,2.0
202301000801,1,2,Male,65+,Asian non-Hispanic,Asian or Asian-American,No,H.S. graduate or less,"$40,000–$49,999",Middle income,Married,Protestant,Protestant,Once a week,South,Suburban,Republican,Rep/Lean Rep,Conservative,1,,5.0,1,5,1,2,1,5,2,5,2,2,1,,,,,1.0,3.0,1.0,3.0,4,2,2,3,2,3,1,2.0,1.0,1.0,1.0,3.0,3.0,,,,,,
